tokenNumber,text,source,field,qualityScore,needsReview,tags,imagePath
2375,silent hill 2 zip,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J3DMW3GNG2oTUsFa1XbGJNccf9VLtncYfmnReZPWbeUa/image.png
8828,silent hill 2 zip,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J7a1vuTEyp1B2yWvZ2piMfN3sPjZEyzSZLKoirRXywYP/image.png
286,silent hill 2 zip,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JDb9oDgpfzWUCUfYLomUyNHhwZWATxE1bDdDog91pwj9/image.png
6565,silver bubble jacket,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXatWCRuXcmhRtCUwbUrzGKiok839vSzK4Q5jtKjWWJ5/image.png
4501,silver bubble jacket,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HcR6LyMLBDeNemongpAJM9zWKqqhezgbF7D9epzXyiLi/image.png
8446,silver bubble jacket,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hk8aVhDZQ4bdK8TM8hNhwpdoE2xWiL8Jfp57A496eDfY/image.png
1039,silver bubble jacket,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HmQ4uBmige7b2VqbkrfJt1pGcghuv4GnD4mVLeTszrjX/image.png
7020,silver bubble jacket,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hwb63M3P43MCkS3Jg1MpRuYjKFDt8Bg9C863a4CgfpDN/image.png
6364,silver bubble jacket,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JBp2j7BHU8FJQurheqzZDgfeCXYtF7uLQkeUGN1wcGAB/image.png
2704,silver bubble jacket,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JDyDEtUkJAWz9gUakTnu8WZH4SC9m38GXTKa8X4TQca5/image.png
5706,skeleton hoodie,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hc8XYrgPFnMAfVMcdsp6jhsKYdAWdpvfLy4sAWqMPAAQ/image.png
1718,skeleton hoodie,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HqpEmczjk21MCC8tbs9iohKMKoH78PVTmqx3xAVYpQb2/image.png
5343,skeleton hoodie,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HttSMtoqNmQsV4xVVsd1bFKxcw8zv2jYf8eqxZG9nX77/image.png
908,skeleton hoodie,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J2JiD78qcf1P5NhxNtnxT4L2JXWUU1WC6zxQtfQ4aCx6/image.png
7980,sketched room,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HMfsN9xYatwLodfpbUhoCT4xyYU9gdgr2Ric6WJZ8WLU/image.png
6960,sketched room,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUPM4NgKADmbg6pKXmL7ja8UGecKaazXY7ZGTukWauxv/image.png
5270,sketched room,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J1VyooyQoSdn85fL2SyZ3hzProfGkicGEMbzpETQP9tt/image.png
8353,skull baby drifella,metadata,right_hand,8,False,surreal-prop;metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HUmwa8GZEfbhKSx8NBp9BzXHoG2VPoW2zTK1feiWcQWf/image.png
649,snoot bubble,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HT69nNe5aHTbLBhp9CxXwjdfbeCtYt7TvgaEipDF8jkw/image.png
5866,snoot bubble,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVgciVowZnCVQWyot1cp5YjXgwhZcgZuAh6BDNWeP4R7/image.png
6627,snoot bubble,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HeLDgY1Xf65aATxZGvsGsMxjNzr6B5vmV8c5mrbxW3o7/image.png
1312,snoot bubble,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HhRB6RoKr294muB2RR356193oeGwd2iENWRGxRKiZDtV/image.png
1039,snoot bubble,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HmQ4uBmige7b2VqbkrfJt1pGcghuv4GnD4mVLeTszrjX/image.png
9315,snoot bubble,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hotu2QPFLSDXGycYkJB6cEYR2AnzDFjZiSU7Js7WZgCW/image.png
9544,snoot bubble,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HrXixAJTAgJnuQpstwJaDdAGJzQyPL5pyctuozMnyset/image.png
616,snoot bubble,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HtnmGNqPsQ69MAYXPmxWXKFcvt3Eqez3UDdLrD8ZqBfv/image.png
9156,snoot bubble,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J1RwLri1nZtbyRXPzbcrf1Ck24QCkxgvNLigen5qZuUt/image.png
6706,snoot bubble,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J1hfbN1rR19BQDReNVjjqaQxzQewoek1nmc6S5xMJARj/image.png
6622,snoot bubble,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JDKSdFvGwHky4AeM5xz3qK6AMN13h2itm8yS5rATMZYC/image.png
5968,snoot bubble,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JEBWuuQ1wwir9Lyzwe6bicj5LWMG4oy5gE91wb4XD7P6/image.png
2896,snowman pikachu line,metadata,left_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HZ6F8qYzRJPBV2ZB6EjwCN6jYjuKjDpYPLHVtvkQzGce/image.png
7552,snowman pikachu line,metadata,left_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HkbHx5nrq4X9jKF9XgbXz8BH9Hs8B8uCV1SjtpRNaSpb/image.png
7563,snowman pikachu line,metadata,left_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HnKUJXjjdUVmwCHcVj9PHvWa2ji4rDpxPQy1HjYNMAQB/image.png
6622,snowman pikachu line,metadata,left_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JDKSdFvGwHky4AeM5xz3qK6AMN13h2itm8yS5rATMZYC/image.png
194,snowy graveyard,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HKTmvJphbLqxyEKWTy9czCnVizjTuX6LQDCa6U9F9b8N/image.png
5324,snowy graveyard,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HLecWyAbCfRgsT1GVn6HsWXLjfmfLuU1LF79Kwneoqj6/image.png
1595,snowy hoodie,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Ham3Noq21HUQMZSt9uz7DFgvv5Ny4zUyoa9CWg2AnJBB/image.png
5802,snowy hoodie,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HiA4cyCFAMAQ7S1LU123HieXtD2yqFe91adGbJos26L7/image.png
9104,snowy hoodie,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HuBanCpS62FPXf78Bq5J7gUD38S2c7PzGsq3PzgGUobS/image.png
8474,snowy hoodie,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J21Y1NheEPmsavNcqyybtH5TgZCag5mFQchBYV4F7MLs/image.png
7345,snowy hoodie,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JBRs6GqqNXm3ZCaNhWovRhrF1Hkn3H7KW8BqDWJuktz9/image.png
611,SOMETIMES. IT JUST HAPPENS:,rapidocr,visible_text,8,False,visual-ocr,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HmoV75tc4pKkvpbN6KYg7aDMqvHWkj2wqU6zdgViHT7H/image.png
5012,SOMLTIMES IT JUST HAPPENS.,rapidocr,visible_text,8,False,visual-ocr,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HuCt82AYsBZm7uXYyJM7pbxtBnh1G6JRjGK4hS6x6fzy/image.png
5919,sonichu on crucifx,metadata,right_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVtC9NBu25eBYqrdWbsgpKfHNV8G5jrQGF2CNcVfNTYw/image.png
5545,sonichu on crucifx,metadata,right_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HW4hufPYJRfsJUVhKQT5rTsXQwUMAuA7WshFn4LGo6JK/image.png
494,sonichu on crucifx,metadata,right_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HuppcWipE8BEpx2V8F3VrY7M4GGTmYKY9j8qds4GMB2p/image.png
649,sony hat princess diana,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HT69nNe5aHTbLBhp9CxXwjdfbeCtYt7TvgaEipDF8jkw/image.png
1241,sony hat princess diana,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hb5m6WgptoiXD9KteQCPYVDCPWfZzrsVeZzcpwgwMmYK/image.png
3301,sony hat princess diana,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hok7BcHXyREVDC3m5HeAaNa6QSGTDtYL32wwkKufbsVd/image.png
1327,sony hat princess diana,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JCvJCreS3fRfWUsKFuMSJWff8JRXPm1MeVeexvtxzyg9/image.png
7750,spiked balls,metadata,left_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hey9RyDGbREWoZcA4wpSefW3xf9PP6pRizvNwApSzWkZ/image.png
7410,spiked balls,metadata,left_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HqTdfksAbwRojEpQsxm54pTEu5ZyY4ZCXRBNmKe2Zynv/image.png
3800,spiked balls,metadata,left_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HsKjQB246e6c4kui8o2tjftGdfr9nf1SisiByksWqJUF/image.png
4032,spiked ear hat,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HSjSUp1RcK2qw9aVtbjdYSSVgFMawwXKy2XDsWLJuJKZ/image.png
427,spiked ear hat,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HU5EFESzcFdMczyt329j9NUV7g5WdsVWrpRQw3KXtCbg/image.png
3152,spiked ear hat,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HfMDUW2xh9KS3vmfBgbmP4csSEzXt7zWSixM8W6QGar8/image.png
5747,spiked ear hat,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HtuChsfDNhFNySj3ssFXEQiThz41Ph2F5VAzZv6D1xKt/image.png
9096,spiked ear hat,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J5TKzaBSFhqqiVwS7R4fFHqzhS9rMR3jJnNJAPts9gpY/image.png
2805,spiky drifella,metadata,right_hand,8,False,surreal-prop;metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HfUHudu5YHmDTGifToxopPDEcLkMaoT7YaLzBFbJ7gvF/image.png
3725,spiky drifella,metadata,right_hand,8,False,surreal-prop;metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hi151JBJ1eJL4bxSQsi6jBTZeo4QLcAk8Bj3PmFiHD3e/image.png
6511,spiky drifella,metadata,right_hand,8,False,surreal-prop;metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HnBtqd27cwdcYFjh6A5HsNF1hyknaUvwBPxZCSLpyjvJ/image.png
9526,spiky drifella,metadata,right_hand,8,False,surreal-prop;metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J3zaiYmRsqihHA1a4bPv7NdqAwmXLNEdWN2nkZFP84VC/image.png
8198,spiky mace aura,metadata,right_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HRTCTBsGB8dsm338KFScQz2914MY8XifH38GMstZbTMT/image.png
3830,spiky mace aura,metadata,right_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J5fbBkrUaYgM4mQLxByHRZE5BFeMEvGG8689P1zPRJxR/image.png
5832,spiky toji painting,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HSsnMQqEmsdbpFsnBKJLcypFJ3qzK7vmFMR5SQCsRzM1/image.png
7010,spiky toji painting,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HfWoEVFnLFoYpZRRNsduaquq4KkzdkDFS6xzqDtArJfB/image.png
5183,spiky yung lean bladee,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hgds61HzgLKiyYwmR3LdQHCL1n5JkDBd9V7y4NfTFif4/image.png
4118,spiky yung lean bladee,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HnMUg5j5d32YcGsyC9Lu6PntAGTRNzcUeZW8wL34yekS/image.png
6263,spiky yung lean bladee,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hrfn9ZqPcW3arXqowAfuQhYwCrjJeaGakBHNTu1zjqxJ/image.png
275,spiky yung lean bladee,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J1ppAcJesiWeTQ4Lo5L1CtuDvwj5NX6NXq6TWVGREsLa/image.png
6812,spiky yung lean bladee,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J2W1CNkEbdWvDNevGKFcaHKdrQfKVVJipDV7D2rYPxPP/image.png
9483,spngebob snapback,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HTPf9rP8WHnqf6CVJezVvBjhBW8BbDAogVfnUvCPpBiQ/image.png
4977,stalker hand,metadata,right_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HM4nLHCxKKUPg65RiENc9hBHBZ9of6LuqoaQk2F718Ho/image.png
5390,stalker hand,metadata,right_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HNnKH5zCrnfWe1w9D5ym62qyqEZQp5NPZFDW4d5axBcg/image.png
1239,stalker hand,metadata,right_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HNxPpBRHuSVzJzytNzusZMKJZBdk1JiYwgjGJkpbeDDf/image.png
1599,stalker hand,metadata,right_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HRV1K6n9BFUcZUiSiehxuiNyS1Y3tFoUEUnqgYy9R8U8/image.png
4821,stalker hand,metadata,right_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWo3RHKoMorp7rS12FANdWRtKtZxETBr4jEyMyTtReqy/image.png
3228,stalker hand,metadata,right_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hm9M9fUfVcdLodTPC2zEPPNJpKUTjE3ccj2nd3P85Xtr/image.png
8411,Stańczyk painting,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HYWYGLtqdE3BivSjh9GE77AnXKniBtX8CCGFpJxY3oFK/image.png
7252,Stańczyk painting,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HyW8MLkCDnmB89Ueeh4t9QFjCZz1yP99hnWauJTTHR1K/image.png
8367,Stańczyk painting,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J2YdfSYRMqdMGudStVLfoJJH13prjyhXAuiUN4nkMPhe/image.png
5966,straight jacket,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HM462JWdDVz6dfwEjdBYcny3VbQzzAq4sbcBTZugJRaL/image.png
824,straight jacket,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HTFKb3euRiPtHpNiZEPmTJDqVqWJ6qE3eVm8m4haXTti/image.png
1590,straight jacket,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HZvCSREXi3Ax43BD3C7rQfCkq671G3Rj6Q2BVo2rN9TS/image.png
611,straight jacket,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HmoV75tc4pKkvpbN6KYg7aDMqvHWkj2wqU6zdgViHT7H/image.png
2187,straight jacket,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J5CysTTJHNb7pxtKfgepi7L2rYEiNiyBEKsjrwJe8JTX/image.png
5774,strangled red,metadata,overlay,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HVCNW1E4LM8VEc5UrZoyMzTpbE7QMMF3LFGSxyQ8Bxhn/image.png
7552,strangled red,metadata,overlay,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HkbHx5nrq4X9jKF9XgbXz8BH9Hs8B8uCV1SjtpRNaSpb/image.png
5080,strangled red,metadata,overlay,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JBf1Ntn4hpF9jfd36n3c2Tt9a9NPM5qNcRMa592QDjwd/image.png
6364,strangled red,metadata,overlay,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JBp2j7BHU8FJQurheqzZDgfeCXYtF7uLQkeUGN1wcGAB/image.png
213,stretched skin painting,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HmW3PYvZBUN9maocWfUK54denSKb5JUJ8N47czWUbs26/image.png
7483,stretched skin painting,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J4GV3oDSWqoDsrnS2eNhmiqEZEsqkBqSHjTPAbUMWGMU/image.png
4726,stretched skin painting,metadata,background,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/JD4QATbBMpvCg1ADErSEfp1tmYFJFn8adAFevtMxTvCQ/image.png
1239,super saiyan,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HNxPpBRHuSVzJzytNzusZMKJZBdk1JiYwgjGJkpbeDDf/image.png
1621,super saiyan,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HkRfaGDSLcZSJa1JNdSEm3qabB7ZL6z31v64p1x8ZYmo/image.png
7539,super saiyan,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hr9DK7xfjjdDR3chbXEhzmAfc3iamQ8yfSAKbidhCv3S/image.png
5097,superman tags,metadata,left_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HLSKvrkRybKrCmbU6FvJhtD75tbYBbvnKGDcp4Eyy3qx/image.png
687,superman tags,metadata,left_hand,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HujHy8So6qPpF3XMqhwu1aMwZV8gxUv6PTcufz3cjeta/image.png
622,tank girl smoking,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HNmgBCxSNKrxJwJFiGYRHGZbr4iTyZwYqjp2si6gTHen/image.png
7783,tank girl smoking,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HQE4yH8jaqrEZhpWycCFEhXXQs6UV2nC26m9icLoaVUf/image.png
1865,tank girl smoking,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HQuWWPVN91YqviFRQTMwcFsCkxkpmL7puRLUwU1x55Gq/image.png
8682,tank girl smoking,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HTBmYrj9EsVSCcH6L8XpQ4c3t5FtVBZE2vGwBJGAXL2L/image.png
8333,tank girl smoking,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HcS1VNfA6QmYSyQ8fRsr5Fo8ycsjhctMHvJMLTrugfQm/image.png
3772,tank girl smoking,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HkjqrSiDT9M15A5eVMxKRRsGB2UNmoH4SWbgtJYdtmu8/image.png
7133,tank girl smoking,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HoAzEQ4ny2oDg5qNsAh7UZsVzj13dqUZ2HqBZRHtv7QW/image.png
2667,tank girl smoking,metadata,mouth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J1KEhhUfg2hLbM3b2oFwAGupWzc5HEmwjNmaRQBhaJrD/image.png
9600,tech gas mask,metadata,head,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/J6uutMrfb5f5K7VweYTcCH3x1xbmh5Td4oDLVoNYeVHb/image.png
3464,tek vest hoodie,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HRCdurRvrv7RjNMV1e6BEJNndw2Us8PiRgU78vy4DtS5/image.png
7319,tek vest hoodie,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWMoJ3R315jrccFoPPvN5edmrjaFCQVNjXAtT9EwubPG/image.png
2095,tek vest hoodie,metadata,cloth,8,False,metadata-trait,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HuAqL8KkUU9m8oDZw2zbyfPmctSxPH6vRqYLHAd7jyBw/image.png
